target,shape,surface,color
edible,convex,scaly,brown
edible,convex,scaly,red
edible,flat,fibrous,brown
edible,convex,scaly,brown
edible,convex,scaly,red
edible,flat,fibrous,gray
edible,convex,scaly,red
edible,convex,scaly,red
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,convex,fibrous,gray
edible,convex,scaly,gray
edible,convex,fibrous,brown
edible,flat,fibrous,brown
edible,convex,scaly,brown
edible,convex,scaly,gray
edible,convex,fibrous,gray
edible,convex,scaly,red
edible,convex,fibrous,gray
edible,convex,scaly,red
edible,convex,fibrous,gray
edible,convex,fibrous,red
edible,convex,fibrous,red
edible,convex,fibrous,red
edible,flat,scaly,gray
edible,convex,fibrous,gray
edible,convex,fibrous,red
edible,convex,fibrous,gray
edible,flat,fibrous,brown
poisonous,convex,fibrous,gray
edible,convex,fibrous,brown
edible,convex,scaly,gray
edible,flat,fibrous,brown
edible,convex,fibrous,red
edible,flat,fibrous,gray
edible,convex,scaly,brown
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,brown
edible,convex,scaly,brown
poisonous,convex,scaly,yellow
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,red
poisonous,convex,fibrous,white
edible,convex,fibrous,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,fibrous,brown
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
poisonous,convex,fibrous,pink
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
poisonous,flat,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
poisonous,convex,scaly,yellow
poisonous,flat,fibrous,yellow
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,convex,scaly,red
poisonous,convex,smooth,pink
edible,flat,scaly,brown
edible,convex,scaly,red
edible,flat,fibrous,red
edible,flat,scaly,brown
poisonous,convex,smooth,white
edible,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
poisonous,convex,smooth,gray
poisonous,convex,fibrous,pink
edible,flat,scaly,red
poisonous,convex,fibrous,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,scaly,yellow
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,convex,scaly,brown
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,flat,fibrous,gray
edible,flat,fibrous,red
edible,convex,fibrous,brown
poisonous,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,smooth,gray
edible,flat,scaly,gray
poisonous,convex,smooth,pink
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,flat,fibrous,yellow
poisonous,convex,smooth,gray
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,fibrous,red
poisonous,convex,smooth,gray
poisonous,convex,fibrous,white
edible,flat,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,convex,scaly,red
poisonous,convex,smooth,white
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,convex,fibrous,brown
edible,flat,scaly,red
edible,flat,fibrous,red
edible,flat,scaly,red
poisonous,convex,fibrous,yellow
edible,flat,scaly,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,red
edible,flat,scaly,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,white
edible,flat,fibrous,brown
edible,flat,fibrous,red
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
poisonous,convex,smooth,white
edible,convex,scaly,red
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,pink
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,white
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,scaly,gray
poisonous,convex,smooth,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,pink
edible,convex,scaly,brown
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,convex,scaly,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,pink
poisonous,convex,fibrous,white
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,scaly,red
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,scaly,yellow
poisonous,convex,smooth,pink
edible,flat,fibrous,red
poisonous,flat,fibrous,yellow
edible,flat,scaly,red
edible,flat,scaly,red
edible,convex,fibrous,brown
edible,flat,fibrous,red
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,flat,fibrous,gray
edible,flat,scaly,red
edible,flat,fibrous,red
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,white
edible,flat,fibrous,red
poisonous,convex,fibrous,yellow
edible,flat,scaly,red
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,smooth,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,convex,fibrous,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,smooth,white
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,gray
edible,convex,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,gray
edible,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
poisonous,convex,smooth,white
poisonous,convex,scaly,yellow
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,convex,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
poisonous,convex,smooth,gray
edible,flat,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,convex,fibrous,pink
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,gray
poisonous,convex,smooth,pink
edible,convex,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,brown
poisonous,convex,smooth,gray
poisonous,flat,fibrous,gray
poisonous,convex,fibrous,pink
edible,flat,scaly,red
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,yellow
edible,flat,fibrous,gray
poisonous,convex,fibrous,white
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,smooth,pink
edible,convex,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,convex,scaly,brown
edible,flat,scaly,red
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,scaly,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,pink
edible,flat,fibrous,red
edible,flat,fibrous,red
poisonous,convex,smooth,white
edible,flat,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,white
edible,flat,scaly,brown
edible,convex,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,red
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,fibrous,brown
poisonous,convex,fibrous,pink
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,smooth,white
poisonous,convex,fibrous,pink
poisonous,convex,fibrous,gray
edible,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,smooth,pink
edible,flat,scaly,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,convex,fibrous,red
poisonous,convex,fibrous,white
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,yellow
edible,flat,fibrous,gray
edible,convex,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,smooth,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,white
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
poisonous,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
poisonous,convex,fibrous,pink
poisonous,convex,smooth,gray
edible,flat,scaly,red
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,brown
poisonous,convex,smooth,pink
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,flat,scaly,red
poisonous,flat,fibrous,yellow
edible,convex,fibrous,gray
poisonous,convex,smooth,pink
edible,convex,scaly,red
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,convex,fibrous,red
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,smooth,white
poisonous,convex,scaly,gray
poisonous,convex,fibrous,pink
edible,flat,scaly,gray
edible,convex,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,pink
edible,flat,fibrous,red
poisonous,convex,smooth,white
edible,convex,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,smooth,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,smooth,pink
edible,flat,scaly,red
poisonous,convex,smooth,gray
edible,convex,scaly,gray
edible,convex,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,fibrous,brown
poisonous,convex,smooth,gray
edible,flat,fibrous,gray
edible,convex,fibrous,red
edible,flat,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,smooth,gray
edible,flat,scaly,red
edible,convex,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,yellow
poisonous,convex,smooth,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
poisonous,flat,scaly,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,pink
edible,flat,fibrous,red
poisonous,convex,fibrous,pink
poisonous,convex,smooth,white
edible,flat,scaly,gray
poisonous,convex,smooth,pink
poisonous,convex,fibrous,gray
edible,convex,fibrous,brown
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,white
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,convex,fibrous,white
edible,convex,scaly,gray
edible,flat,scaly,brown
edible,flat,fibrous,gray
edible,convex,scaly,red
edible,flat,scaly,red
poisonous,convex,fibrous,white
edible,flat,fibrous,red
poisonous,convex,scaly,yellow
edible,flat,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,smooth,pink
edible,flat,fibrous,red
edible,convex,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,convex,scaly,brown
edible,flat,scaly,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,fibrous,red
poisonous,convex,smooth,white
poisonous,convex,fibrous,white
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,fibrous,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,convex,fibrous,gray
edible,flat,scaly,gray
poisonous,convex,fibrous,white
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,scaly,red
edible,convex,fibrous,red
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,brown
poisonous,convex,scaly,gray
edible,flat,scaly,gray
poisonous,flat,fibrous,gray
edible,flat,scaly,red
poisonous,convex,smooth,gray
edible,flat,scaly,red
edible,flat,scaly,brown
edible,convex,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,gray
poisonous,convex,smooth,pink
poisonous,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,pink
edible,flat,fibrous,brown
edible,flat,scaly,gray
edible,flat,scaly,red
edible,flat,scaly,red
edible,convex,fibrous,gray
poisonous,convex,smooth,white
edible,flat,scaly,gray
poisonous,convex,scaly,gray
edible,flat,scaly,brown
edible,flat,scaly,brown
poisonous,convex,smooth,gray
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,convex,scaly,brown
edible,flat,scaly,red
edible,flat,fibrous,red
poisonous,convex,smooth,pink
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,gray
poisonous,convex,smooth,pink
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,fibrous,brown
edible,convex,scaly,gray
edible,convex,scaly,brown
edible,flat,scaly,brown
poisonous,convex,fibrous,pink
edible,flat,fibrous,red
poisonous,convex,scaly,yellow
poisonous,convex,smooth,gray
edible,flat,scaly,brown
poisonous,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,convex,scaly,brown
poisonous,convex,fibrous,yellow
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,fibrous,red
poisonous,flat,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,yellow
edible,flat,fibrous,red
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,brown
edible,flat,fibrous,gray
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,gray
edible,convex,fibrous,red
edible,flat,scaly,red
edible,flat,fibrous,gray
edible,convex,scaly,gray
poisonous,convex,fibrous,pink
edible,convex,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,flat,fibrous,gray
edible,flat,scaly,gray
edible,flat,scaly,red
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,fibrous,red
edible,convex,scaly,brown
edible,convex,scaly,gray
edible,flat,scaly,red
poisonous,convex,scaly,gray
poisonous,convex,smooth,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,flat,fibrous,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,brown
edible,flat,scaly,brown
poisonous,convex,scaly,yellow
edible,flat,scaly,gray
poisonous,convex,fibrous,pink
edible,flat,fibrous,red
edible,flat,scaly,brown
edible,convex,scaly,brown
edible,flat,fibrous,red
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
edible,convex,fibrous,brown
poisonous,convex,fibrous,gray
edible,flat,fibrous,gray
poisonous,convex,fibrous,pink
edible,flat,scaly,brown
edible,flat,scaly,gray
poisonous,convex,fibrous,gray
edible,convex,fibrous,red
poisonous,convex,smooth,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,scaly,brown
edible,flat,scaly,red
edible,flat,scaly,gray
edible,flat,scaly,red
edible,flat,scaly,brown
poisonous,convex,scaly,yellow
edible,flat,fibrous,gray
edible,flat,scaly,brown
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
poisonous,convex,fibrous,gray
edible,flat,scaly,red
edible,flat,scaly,brown
